"year","age","sex","population"
2034,24,"male",40952.5016277286
2034,25,"male",40691.0235145368
2034,26,"male",40777.8559673185
2034,27,"male",39321.5910415058
2034,28,"male",36911.2057132777
2034,29,"male",36443.5533661622
2034,30,"male",36650.9794388005
2034,31,"male",36140.1386137203
2034,32,"male",35904.1260552724
2034,33,"male",37136.2705786697
2034,34,"male",37997.1606416276
2034,35,"male",37479.4364779382
2034,36,"male",38664.496181189
2034,37,"male",39312.1977661821
2034,38,"male",41227.7338970314
2034,39,"male",42161.2867724778
2034,40,"male",42892.3293396789
2034,41,"male",44366.7021094591
2034,42,"male",45525.8120465013
2034,43,"male",45813.2120262519
2034,44,"male",45192.8685595166
2034,45,"male",43498.0695623713
2034,46,"male",42756.9062013022
2034,47,"male",41529.8423119021
2034,48,"male",39398.8611495739
2034,49,"male",38128.608782209
2034,50,"male",37415.2851390154
2034,51,"male",36298.7678458378
2034,52,"male",34737.6746533928
2034,53,"male",33662.5940193955
2034,54,"male",32542.5029200251
2034,55,"male",31285.5330921514
2034,56,"male",29819.7027324444
2034,57,"male",29943.3257765149
2034,58,"male",29442.3236834402
2034,59,"male",29483.711104743
2034,60,"male",30339.0614477467
2034,61,"male",30976.6226954917
2034,62,"male",31663.5462476438
2034,63,"male",31744.8216388297
2034,64,"male",30473.1818501621
2034,65,"male",30271.7944314799
2034,66,"male",29390.7012390349
2034,67,"male",28544.8007107038
2034,68,"male",28282.9085546714
2034,69,"male",28305.9357646417
2034,70,"male",28613.1256402948
2034,71,"male",28535.7884527835
2034,72,"male",27905.4449860482
2034,73,"male",26864.5549230903
2034,74,"male",25294.7580525776
2034,75,"male",24420.3721311251
2034,76,"male",22902.1239499095
2034,77,"male",21670.3228932475
2034,78,"male",20478.5218365855
2034,79,"male",19184.9898918854
2034,80,"male",17983.3448926206
2034,81,"male",16529.4485504389
2034,82,"male",15386.9186988135
2034,83,"male",14255.8882986076
2034,84,"male",13258.8244092075
2034,85,"male",11919.034363204
2034,86,"male",10936.6165416954
2034,87,"male",9826.34324358414
2034,88,"male",7235.45318062632
2034,89,"male",5926.74950255862
2034,90,"male",4857.09008171681
2034,91,"male",3484.01363386887
2034,92,"male",3170.48168916882
2034,93,"male",2445.4010551716
2034,94,"male",1729.22722872931
2034,95,"male",3544.10473323929
2035,0,"male",33644.5856775
2035,1,"male",33569.2664404901
2035,2,"male",33679.1596831979
2035,3,"male",33883.7336888958
2035,4,"male",34169.4778853413
2035,5,"male",34443.4706110251
2035,6,"male",34819.6397669061
2035,7,"male",35371.9760089349
2035,8,"male",35821.3354651819
2035,9,"male",36095.0595520088
2035,10,"male",36502.6291392754
2035,11,"male",36194.9695207704
2035,12,"male",36774.0107748741
2035,13,"male",38786.5626012203
2035,14,"male",39947.9442368191
2035,15,"male",35236.2974340436
2035,16,"male",36588.4628881873
2035,17,"male",36952.4503297394
2035,18,"male",37905.2534794761
2035,19,"male",38838.8765235466
2035,20,"male",39521.9624078909
2035,21,"male",39790.049321112
2035,22,"male",40373.5320279345
2035,23,"male",40626.5801686512
2035,24,"male",40942.5016277286
2035,25,"male",41291.0235145368
2035,26,"male",40957.8559673185
2035,27,"male",41081.5910415058
2035,28,"male",39691.2057132777
2035,29,"male",37353.5533661622
2035,30,"male",37040.9794388005
2035,31,"male",37140.1386137203
2035,32,"male",36614.1260552724
2035,33,"male",36386.2705786697
2035,34,"male",37617.1606416276
2035,35,"male",38459.4364779382
2035,36,"male",37974.496181189
2035,37,"male",39132.1977661821
2035,38,"male",39767.7338970314
2035,39,"male",41651.2867724778
2035,40,"male",42502.3293396789
2035,41,"male",43236.7021094591
2035,42,"male",44655.8120465013
2035,43,"male",45783.2120262519
2035,44,"male",45992.8685595166
2035,45,"male",45268.0695623713
2035,46,"male",43576.9062013022
2035,47,"male",42809.8423119021
2035,48,"male",41528.8611495739
2035,49,"male",39358.608782209
2035,50,"male",38055.2851390154
2035,51,"male",37338.7678458378
2035,52,"male",36197.6746533928
2035,53,"male",34642.5940193955
2035,54,"male",33562.5029200251
2035,55,"male",32455.5330921514
2035,56,"male",31199.7027324444
2035,57,"male",29743.3257765149
2035,58,"male",29872.3236834402
2035,59,"male",29393.711104743
2035,60,"male",29429.0614477467
2035,61,"male",30286.6226954917
2035,62,"male",30903.5462476438
2035,63,"male",31574.8216388297
2035,64,"male",31633.1818501621
2035,65,"male",30341.7944314799
2035,66,"male",30120.7012390349
2035,67,"male",29214.8007107038
2035,68,"male",28342.9085546714
2035,69,"male",28055.9357646417
2035,70,"male",28023.1256402948
2035,71,"male",28285.7884527835
2035,72,"male",28165.4449860482
2035,73,"male",27494.5549230903
2035,74,"male",26414.7580525776
2035,75,"male",24820.3721311251
2035,76,"male",23892.1239499095
2035,77,"male",22340.3228932475
2035,78,"male",21068.5218365855
2035,79,"male",19834.9898918854
2035,80,"male",18483.3448926206
2035,81,"male",17239.4485504389
2035,82,"male",15746.9186988135
2035,83,"male",14565.8882986076
2035,84,"male",13368.8244092075
2035,85,"male",12299.034363204
2035,86,"male",10946.6165416954
2035,87,"male",9886.34324358414
2035,88,"male",8755.45318062632
2035,89,"male",6336.74950255862
2035,90,"male",5087.09008171681
2035,91,"male",4084.01363386887
2035,92,"male",2860.48168916882
2035,93,"male",2535.4010551716
2035,94,"male",1909.22722872931
2035,95,"male",3834.10473323929
2036,0,"male",33814.5856775
2036,1,"male",33699.2664404901
2036,2,"male",33769.1596831979
2036,3,"male",33943.7336888958
2036,4,"male",34199.4778853413
2036,5,"male",34453.4706110251
2036,6,"male",34819.6397669061
2036,7,"male",35381.9760089349
2036,8,"male",35841.3354651819
2036,9,"male",36135.0595520088
2036,10,"male",36572.6291392754
2036,11,"male",36864.9695207704
2036,12,"male",36624.0107748741
2036,13,"male",37226.5626012203
2036,14,"male",39267.9442368191
2036,15,"male",35896.2974340436
2036,16,"male",35808.4628881873
2036,17,"male",37282.4503297394
2036,18,"male",37675.2534794761
2036,19,"male",38598.8765235466
2036,20,"male",39331.9624078909
2036,21,"male",39910.049321112
2036,22,"male",40103.5320279345
2036,23,"male",40666.5801686512
2036,24,"male",40892.5016277286
2036,25,"male",41281.0235145368
2036,26,"male",41547.8559673185
2036,27,"male",41261.5910415058
2036,28,"male",41461.2057132777
2036,29,"male",40143.5533661622
2036,30,"male",37950.9794388005
2036,31,"male",37520.1386137203
2036,32,"male",37614.1260552724
2036,33,"male",37096.2705786697
2036,34,"male",36867.1606416276
2036,35,"male",38079.4364779382
2036,36,"male",38954.496181189
2036,37,"male",38442.1977661821
2036,38,"male",39597.7338970314
2036,39,"male",40211.2867724778
2036,40,"male",42002.3293396789
2036,41,"male",42846.7021094591
2036,42,"male",43535.8120465013
2036,43,"male",44913.2120262519
2036,44,"male",45972.8685595166
2036,45,"male",46078.0695623713
2036,46,"male",45356.9062013022
2036,47,"male",43619.8423119021
2036,48,"male",42808.8611495739
2036,49,"male",41498.608782209
2036,50,"male",39285.2851390154
2036,51,"male",37978.7678458378
2036,52,"male",37237.6746533928
2036,53,"male",36092.5940193955
2036,54,"male",34542.5029200251
2036,55,"male",33475.5330921514
2036,56,"male",32369.7027324444
2036,57,"male",31123.3257765149
2036,58,"male",29682.3236834402
2036,59,"male",29833.711104743
2036,60,"male",29349.0614477467
2036,61,"male",29386.6226954917
2036,62,"male",30223.5462476438
2036,63,"male",30824.8216388297
2036,64,"male",31463.1818501621
2036,65,"male",31491.7944314799
2036,66,"male",30190.7012390349
2036,67,"male",29944.8007107038
2036,68,"male",29012.9085546714
2036,69,"male",28125.9357646417
2036,70,"male",27773.1256402948
2036,71,"male",27715.7884527835
2036,72,"male",27935.4449860482
2036,73,"male",27764.5549230903
2036,74,"male",27054.7580525776
2036,75,"male",25920.3721311251
2036,76,"male",24302.1239499095
2036,77,"male",23320.3228932475
2036,78,"male",21728.5218365855
2036,79,"male",20414.9898918854
2036,80,"male",19123.3448926206
2036,81,"male",17729.4485504389
2036,82,"male",16436.9186988135
2036,83,"male",14915.8882986076
2036,84,"male",13668.8244092075
2036,85,"male",12419.034363204
2036,86,"male",11306.6165416954
2036,87,"male",9906.34324358414
2036,88,"male",8825.45318062632
2036,89,"male",7676.74950255862
2036,90,"male",5447.09008171681
2036,91,"male",4274.01363386887
2036,92,"male",3350.48168916882
2036,93,"male",2295.4010551716
2036,94,"male",1979.22722872931
2036,95,"male",4184.10473323929
2037,0,"male",34004.5856775
2037,1,"male",33859.2664404901
2037,2,"male",33909.1596831979
2037,3,"male",34043.7336888958
2037,4,"male",34259.4778853413
2037,5,"male",34493.4706110251
2037,6,"male",34839.6397669061
2037,7,"male",35381.9760089349
2037,8,"male",35841.3354651819
2037,9,"male",36145.0595520088
2037,10,"male",36612.6291392754
2037,11,"male",36934.9695207704
2037,12,"male",37284.0107748741
2037,13,"male",37066.5626012203
2037,14,"male",37707.9442368191
2037,15,"male",35216.2974340436
2037,16,"male",36468.4628881873
2037,17,"male",36512.4503297394
2037,18,"male",38015.2534794761
2037,19,"male",38368.8765235466
2037,20,"male",39091.9624078909
2037,21,"male",39720.049321112
2037,22,"male",40223.5320279345
2037,23,"male",40406.5801686512
2037,24,"male",40942.5016277286
2037,25,"male",41241.0235145368
2037,26,"male",41547.8559673185
2037,27,"male",41861.5910415058
2037,28,"male",41651.2057132777
2037,29,"male",41913.5533661622
2037,30,"male",40740.9794388005
2037,31,"male",38440.1386137203
2037,32,"male",38004.1260552724
2037,33,"male",38096.2705786697
2037,34,"male",37587.1606416276
2037,35,"male",37339.4364779382
2037,36,"male",38584.496181189
2037,37,"male",39432.1977661821
2037,38,"male",38907.7338970314
2037,39,"male",40031.2867724778
2037,40,"male",40552.3293396789
2037,41,"male",42346.7021094591
2037,42,"male",43145.8120465013
2037,43,"male",43793.2120262519
2037,44,"male",45102.8685595166
2037,45,"male",46058.0695623713
2037,46,"male",46156.9062013022
2037,47,"male",45399.8423119021
2037,48,"male",43628.8611495739
2037,49,"male",42778.608782209
2037,50,"male",41415.2851390154
2037,51,"male",39208.7678458378
2037,52,"male",37867.6746533928
2037,53,"male",37132.5940193955
2037,54,"male",35992.5029200251
2037,55,"male",34455.5330921514
2037,56,"male",33389.7027324444
2037,57,"male",32283.3257765149
2037,58,"male",31062.3236834402
2037,59,"male",29643.711104743
2037,60,"male",29789.0614477467
2037,61,"male",29306.6226954917
2037,62,"male",29333.5462476438
2037,63,"male",30144.8216388297
2037,64,"male",30723.1818501621
2037,65,"male",31331.7944314799
2037,66,"male",31340.7012390349
2037,67,"male",30024.8007107038
2037,68,"male",29742.9085546714
2037,69,"male",28795.9357646417
2037,70,"male",27853.1256402948
2037,71,"male",27475.7884527835
2037,72,"male",27375.4449860482
2037,73,"male",27544.5549230903
2037,74,"male",27324.7580525776
2037,75,"male",26560.3721311251
2037,76,"male",25392.1239499095
2037,77,"male",23730.3228932475
2037,78,"male",22698.5218365855
2037,79,"male",21064.9898918854
2037,80,"male",19703.3448926206
2037,81,"male",18359.4485504389
2037,82,"male",16916.9186988135
2037,83,"male",15585.8882986076
2037,84,"male",14008.8244092075
2037,85,"male",12719.034363204
2037,86,"male",11426.6165416954
2037,87,"male",10246.3432435841
2037,88,"male",8845.45318062632
2037,89,"male",7746.74950255862
2037,90,"male",6607.09008171681
2037,91,"male",4594.01363386887
2037,92,"male",3520.48168916882
2037,93,"male",2695.4010551716
2037,94,"male",1789.22722872931
2037,95,"male",4494.10473323929
2038,0,"male",34224.5856775
2038,1,"male",34059.2664404901
2038,2,"male",34069.1596831979
2038,3,"male",34173.7336888958
2038,4,"male",34359.4778853413
2038,5,"male",34553.4706110251
2038,6,"male",34869.6397669061
2038,7,"male",35401.9760089349
2038,8,"male",35851.3354651819
2038,9,"male",36155.0595520088
2038,10,"male",36632.6291392754
2038,11,"male",36974.9695207704
2038,12,"male",37354.0107748741
2038,13,"male",37736.5626012203
2038,14,"male",37557.9442368191
2038,15,"male",33656.2974340436
2038,16,"male",35788.4628881873
2038,17,"male",37172.4503297394
2038,18,"male",37245.2534794761
2038,19,"male",38708.8765235466
2038,20,"male",38871.9624078909
2038,21,"male",39490.049321112
2038,22,"male",40043.5320279345
2038,23,"male",40536.5801686512
2038,24,"male",40682.5016277286
2038,25,"male",41301.0235145368
2038,26,"male",41517.8559673185
2038,27,"male",41871.5910415058
2038,28,"male",42251.2057132777
2038,29,"male",42103.5533661622
2038,30,"male",42520.9794388005
2038,31,"male",41240.1386137203
2038,32,"male",38924.1260552724
2038,33,"male",38486.2705786697
2038,34,"male",38597.1606416276
2038,35,"male",38059.4364779382
2038,36,"male",37844.496181189
2038,37,"male",39062.1977661821
2038,38,"male",39897.7338970314
2038,39,"male",39351.2867724778
2038,40,"male",40382.3293396789
2038,41,"male",40906.7021094591
2038,42,"male",42655.8120465013
2038,43,"male",43413.2120262519
2038,44,"male",43992.8685595166
2038,45,"male",45188.0695623713
2038,46,"male",46136.9062013022
2038,47,"male",46209.8423119021
2038,48,"male",45398.8611495739
2038,49,"male",43588.608782209
2038,50,"male",42695.2851390154
2038,51,"male",41338.7678458378
2038,52,"male",39097.6746533928
2038,53,"male",37772.5940193955
2038,54,"male",37042.5029200251
2038,55,"male",35905.5330921514
2038,56,"male",34369.7027324444
2038,57,"male",33303.3257765149
2038,58,"male",32222.3236834402
2038,59,"male",31013.711104743
2038,60,"male",29599.0614477467
2038,61,"male",29746.6226954917
2038,62,"male",29253.5462476438
2038,63,"male",29264.8216388297
2038,64,"male",30063.1818501621
2038,65,"male",30601.7944314799
2038,66,"male",31190.7012390349
2038,67,"male",31164.8007107038
2038,68,"male",29822.9085546714
2038,69,"male",29525.9357646417
2038,70,"male",28523.1256402948
2038,71,"male",27565.7884527835
2038,72,"male",27155.4449860482
2038,73,"male",26994.5549230903
2038,74,"male",27114.7580525776
2038,75,"male",26840.3721311251
2038,76,"male",26022.1239499095
2038,77,"male",24810.3228932475
2038,78,"male",23108.5218365855
2038,79,"male",22014.9898918854
2038,80,"male",20343.3448926206
2038,81,"male",18919.4485504389
2038,82,"male",17526.9186988135
2038,83,"male",16055.8882986076
2038,84,"male",14648.8244092075
2038,85,"male",13039.034363204
2038,86,"male",11706.6165416954
2038,87,"male",10366.3432435841
2038,88,"male",9165.45318062632
2038,89,"male",7776.74950255862
2038,90,"male",6677.09008171681
2038,91,"male",5574.01363386887
2038,92,"male",3780.48168916882
2038,93,"male",2825.4010551716
2038,94,"male",2109.22722872931
2038,95,"male",4574.10473323929
2039,0,"male",34454.5856775
2039,1,"male",34279.2664404901
2039,2,"male",34269.1596831979
2039,3,"male",34343.7336888958
2039,4,"male",34489.4778853413
2039,5,"male",34653.4706110251
2039,6,"male",34939.6397669061
2039,7,"male",35441.9760089349
2039,8,"male",35871.3354651819
2039,9,"male",36165.0595520088
2039,10,"male",36642.6291392754
2039,11,"male",36994.9695207704
2039,12,"male",37404.0107748741
2039,13,"male",37806.5626012203
2039,14,"male",38227.9442368191
2039,15,"male",33506.2974340436
2039,16,"male",34228.4628881873
2039,17,"male",36502.4503297394
2039,18,"male",37915.2534794761
2039,19,"male",37948.8765235466
2039,20,"male",39221.9624078909
2039,21,"male",39280.049321112
2039,22,"male",39813.5320279345
2039,23,"male",40346.5801686512
2039,24,"male",40812.5016277286
2039,25,"male",41041.0235145368
2039,26,"male",41567.8559673185
2039,27,"male",41831.5910415058
2039,28,"male",42261.2057132777
2039,29,"male",42713.5533661622
2039,30,"male",42710.9794388005
2039,31,"male",43010.1386137203
2039,32,"male",41724.1260552724
2039,33,"male",39416.2705786697
2039,34,"male",38987.1606416276
2039,35,"male",39069.4364779382
2039,36,"male",38564.496181189
2039,37,"male",38322.1977661821
2039,38,"male",39527.7338970314
2039,39,"male",40341.2867724778
2039,40,"male",39702.3293396789
2039,41,"male",40736.7021094591
2039,42,"male",41215.8120465013
2039,43,"male",42923.2120262519
2039,44,"male",43612.8685595166
2039,45,"male",44078.0695623713
2039,46,"male",45276.9062013022
2039,47,"male",46189.8423119021
2039,48,"male",46208.8611495739
2039,49,"male",45368.608782209
2039,50,"male",43515.2851390154
2039,51,"male",42608.7678458378
2039,52,"male",41227.6746533928
2039,53,"male",39002.5940193955
2039,54,"male",37672.5029200251
2039,55,"male",36945.5330921514
2039,56,"male",35809.7027324444
2039,57,"male",34283.3257765149
2039,58,"male",33242.3236834402
2039,59,"male",32173.711104743
2039,60,"male",30979.0614477467
2039,61,"male",29566.6226954917
2039,62,"male",29693.5462476438
2039,63,"male",29194.8216388297
2039,64,"male",29183.1818501621
2039,65,"male",29941.7944314799
2039,66,"male",30460.7012390349
2039,67,"male",31014.8007107038
2039,68,"male",30972.9085546714
2039,69,"male",29605.9357646417
2039,70,"male",29253.1256402948
2039,71,"male",28235.7884527835
2039,72,"male",27245.4449860482
2039,73,"male",26784.5549230903
2039,74,"male",26584.7580525776
